candidat,intentions,erreur_sup,erreur_inf
Nathalie Arthaud,1,0.47,-0.47
Jean-Luc Mélenchon,15,1.68,-1.68
Fabien Roussel,3,0.8,-0.8
Marine Tondelier,3,0.8,-0.8
Raphaël Glucksmann,10,1.41,-1.41
Édouard Philippe,17,1.76,-1.76
Bruno Retailleau,9,1.34,-1.34
Nicolas Dupont-Aignan,2,0.66,-0.66
Jordan Bardella,34,2.22,-2.22
Éric Zemmour,6,1.11,-1.11
